 PRES   HGHT   TEMP   DWPT   RELH   MIXR   DRCT   SPED   THTA   THTE   THTV
    hPa      m      C      C      %   g/kg    deg    m/s      K      K      K 
-----------------------------------------------------------------------------
  214.5  11270  -63.1  -69.5     41   0.02    322   36.0  326.1  326.2  326.1
  214.1  11285  -63.2  -69.6     41   0.01    322   35.8  326.2  326.2  326.2
  213.6  11300  -63.3  -69.9     40   0.01    321   35.5  326.2  326.3  326.2
  213.1  11314  -63.4  -70.1     40   0.01    321   35.2  326.2  326.3  326.2
  212.7  11325  -63.4  -70.2     39   0.01    320   35.0  326.4  326.4  326.4
  212.3  11335  -63.3  -70.2     39   0.01    320   34.7  326.7  326.7  326.7
  211.9  11348  -63.4  -70.3     39   0.01    320   34.3  326.8  326.8  326.8
  211.4  11360  -63.4  -70.3     38   0.01    319   33.9  327.0  327.1  327.0
  210.9  11377  -63.4  -70.3     38   0.01    319   33.5  327.3  327.3  327.3
  210.4  11394  -63.5  -70.5     38   0.01    319   33.0  327.3  327.3  327.3
  209.9  11407  -63.6  -70.6     38   0.01    318   32.4  327.4  327.5  327.4
  209.4  11418  -63.6  -70.7     38   0.01    318   31.8  327.5  327.6  327.5
  208.8  11436  -63.7  -70.8     37   0.01    318   31.1  327.7  327.8  327.7
  208.2  11459  -63.8  -71.0     37   0.01    318   30.5  327.8  327.8  327.8
  207.6  11479  -64.0  -71.2     37   0.01    318   29.8  327.7  327.8  327.7
  207.1  11489  -64.1  -71.3     37   0.01    317   29.1  327.8  327.9  327.8
  206.6  11500  -64.1  -71.4     37   0.01    317   28.4  328.0  328.0  328.0
  206.1  11517  -64.2  -71.5     36   0.01    317   27.8  328.0  328.1  328.0
  205.7  11532  -64.2  -71.6     35   0.01    317   27.2  328.3  328.3  328.3
  205.2  11544  -64.2  -71.8     34   0.01    317   26.7  328.5  328.6  328.5
  204.8  11557  -64.2  -72.1     33   0.01    316   26.2  328.7  328.7  328.7
  204.4  11569  -64.3  -72.3     32   0.01    316   25.9  328.8  328.8  328.8
  204.0  11583  -64.3  -72.6     31   0.01    316   25.6  329.0  329.0  329.0
  203.6  11594  -64.1  -72.6     30   0.01    316   25.4  329.5  329.5  329.5
  203.3  11602  -64.0  -72.7     29   0.01    316   25.3  329.8  329.8  329.8
  203.0  11613  -63.9  -73.0     28   0.01    316   25.3  329.9  330.0  329.9
  202.7  11620  -63.8  -73.1     27   0.01    317   25.3  330.3  330.3  330.3
  202.4  11629  -63.8  -73.3     26   0.01    317   25.5  330.5  330.5  330.5
  202.1  11638  -63.7  -73.6     25   0.01    318   25.6  330.7  330.7  330.7
  201.8  11647  -63.8  -73.8     24   0.01    318   25.8  330.8  330.8  330.8
  201.4  11657  -63.8  -74.1     23   0.01    319   26.0  330.9  331.0  330.9
  201.0  11670  -63.9  -74.3     23   0.01    319   26.2  331.0  331.0  331.0
  200.6  11686  -63.9  -74.3     23   0.01    320   26.4  331.1  331.2  331.1
  200.2  11700  -63.9  -74.3     23   0.01    320   26.6  331.3  331.3  331.3
  200.0  11704  -63.9  -74.3     23   0.01    321   26.7  331.4  331.4  331.4
  199.8  11709  -63.9  -74.3     23   0.01    321   26.7  331.5  331.5  331.5
  199.5  11717  -63.9  -74.2     23   0.01    321   26.9  331.6  331.6  331.6
  199.2  11727  -64.0  -74.2     24   0.01    322   27.0  331.6  331.6  331.6
  198.9  11736  -64.1  -74.3     24   0.01    322   27.1  331.6  331.7  331.6
  198.5  11745  -64.2  -74.3     24   0.01    323   27.3  331.7  331.7  331.7
  198.1  11760  -64.3  -74.4     24   0.01    323   27.4  331.7  331.8  331.7
  197.7  11779  -64.4  -74.5     24   0.01    323   27.5  331.7  331.7  331.7
  197.3  11787  -64.5  -74.5     24   0.01    323   27.7  331.7  331.8  331.7
  196.9  11796  -64.6  -74.5     24   0.01    324   27.9  331.8  331.9  331.8
  196.6  11806  -64.6  -74.4     25   0.01    324   28.1  331.9  331.9  331.9
  196.3  11816  -64.7  -74.4     25   0.01    324   28.3  331.8  331.9  331.9
  195.9  11826  -64.8  -74.4     25   0.01    324   28.6  331.9  332.0  331.9
  195.6  11838  -64.9  -74.4     26   0.01    324   28.8  331.9  332.0  331.9
  195.2  11849  -65.0  -74.5     26   0.01    324   29.0  332.0  332.0  332.0
  194.9  11860  -65.0  -74.5     26   0.01    324   29.2  332.1  332.1  332.1
  194.5  11874  -65.1  -74.5     26   0.01    324   29.4  332.2  332.3  332.2
  194.1  11884  -65.1  -74.5     26   0.01    324   29.5  332.4  332.4  332.4
  193.8  11895  -65.1  -74.5     26   0.01    325   29.6  332.5  332.6  332.5
  193.4  11906  -65.1  -74.6     26   0.01    325   29.5  332.6  332.7  332.6
  193.1  11916  -65.2  -74.7     26   0.01    325   29.4  332.7  332.7  332.7
  192.7  11927  -65.2  -74.7     26   0.01    325   29.3  332.8  332.9  332.8
  192.4  11940  -65.3  -74.9     25   0.01    325   29.0  332.8  332.9  332.8
  192.0  11952  -65.3  -74.9     25   0.01    326   28.7  333.1  333.1  333.1
  191.7  11963  -65.2  -74.9     25   0.01    326   28.3  333.3  333.3  333.3
  191.4  11972  -65.2  -75.0     25   0.01    326   27.9  333.5  333.6  333.5
  191.1  11980  -65.1  -75.1     24   0.01    327   27.4  333.8  333.8  333.8
  190.8  11988  -65.1  -75.2     23   0.01    327   26.8  334.0  334.1  334.0
  190.4  11998  -65.0  -75.4     22   0.01    327   26.2  334.4  334.4  334.4
  189.9  12016  -65.0  -75.7     21   0.01    327   25.6  334.5  334.6  334.5
  189.4  12037  -64.9  -75.9     21   0.01    328   24.9  334.9  335.0  334.9
  189.0  12051  -64.5  -75.9     20   0.01    327   24.3  335.8  335.9  335.8
  188.6  12061  -64.2  -76.0     19   0.01    327   23.5  336.5  336.5  336.5
  188.2  12072  -64.1  -76.2     18   0.01    327   22.8  337.0  337.0  337.0
  187.9  12084  -63.9  -76.4     17   0.01    326   22.1  337.3  337.4  337.3
  187.5  12094  -63.7  -76.6     16   0.01    326   21.4  337.9  338.0  337.9
  187.1  12105  -63.5  -76.7     15   0.01    325   20.8  338.4  338.5  338.5
  186.7  12120  -63.3  -76.9     14   0.01    324   20.1  338.9  339.0  338.9
  186.3  12138  -63.2  -77.1     13   0.01    323   19.6  339.4  339.4  339.4
  185.9  12152  -63.1  -77.4     13   0.01    322   19.1  339.7  339.7  339.7
  185.5  12162  -63.1  -77.5     13   0.01    320   18.6  339.9  339.9  339.9
  185.2  12173  -63.2  -77.7     12   0.01    319   18.2  339.9  339.9  339.9
  184.8  12183  -63.3  -77.8     12   0.01    318   17.9  340.0  340.0  340.0
  184.5  12194  -63.3  -77.8     12   0.01    317   17.6  340.1  340.1  340.1
  184.2  12203  -63.3  -77.9     12   0.01    316   17.4  340.2  340.2  340.2
  184.0  12214  -63.4  -77.9     12   0.01    316   17.2  340.2  340.3  340.2
  183.7  12222  -63.4  -78.0     12   0.01    315   17.0  340.3  340.3  340.3
  183.4  12232  -63.5  -78.0     12   0.00    314   16.9  340.4  340.5  340.4
  183.1  12240  -63.4  -78.1     12   0.00    313   16.8  340.6  340.6  340.6
  182.8  12250  -63.4  -78.1     12   0.00    312   16.7  340.8  340.8  340.8
  182.5  12261  -63.5  -78.1     12   0.00    312   16.6  340.9  340.9  340.9
  182.1  12273  -63.5  -78.1     12   0.00    311   16.6  341.1  341.1  341.1
  181.7  12289  -63.6  -78.1     12   0.00    310   16.6  341.2  341.2  341.2
  181.3  12308  -63.7  -78.1     12   0.01    310   16.6  341.2  341.2  341.2
  180.9  12317  -63.7  -78.0     13   0.01    309   16.6  341.4  341.4  341.4
  180.6  12326  -63.7  -77.9     13   0.01    309   16.6  341.5  341.5  341.5
  180.3  12337  -63.8  -77.9     13   0.01    309   16.7  341.5  341.6  341.5
  180.0  12348  -63.9  -77.9     13   0.01    308   16.8  341.5  341.6  341.5
  179.7  12357  -64.0  -78.0     13   0.01    308   16.9  341.5  341.6  341.5
  179.4  12366  -64.1  -78.0     13   0.01    308   17.1  341.6  341.6  341.6
  179.1  12377  -64.2  -78.1     13   0.01    308   17.3  341.6  341.6  341.6
  178.8  12387  -64.3  -78.1     13   0.01    308   17.5  341.6  341.6  341.6
  178.5  12398  -64.3  -78.1     13   0.01    308   17.7  341.7  341.7  341.7
  178.2  12407  -64.4  -78.1     13   0.01    308   18.0  341.8  341.8  341.8
  177.9  12418  -64.4  -78.2     14   0.01    308   18.3  341.8  341.8  341.8
  177.6  12428  -64.5  -78.2     14   0.01    307   18.6  341.9  341.9  341.9
  177.3  12439  -64.5  -78.2     14   0.01    307   18.9  342.0  342.0  342.0
  177.0  12449  -64.5  -78.2     14   0.01    307   19.2  342.2  342.2  342.2
  176.7  12457  -64.5  -78.2     14   0.01    307   19.6  342.4  342.4  342.4
  176.5  12468  -64.5  -78.3     14   0.00    306   19.9  342.4  342.4  342.4
  176.2  12479  -64.5  -78.3     13   0.00    306   20.2  342.6  342.6  342.6
  175.9  12487  -64.5  -78.3     13   0.00    306   20.6  342.8  342.8  342.8
  175.6  12497  -64.5  -78.4     13   0.00    305   20.9  342.9  342.9  342.9
  175.4  12506  -64.6  -78.5     13   0.00    305   21.2  343.0  343.0  343.0
  175.1  12513  -64.6  -78.6     13   0.00    304   21.6  343.1  343.1  343.1
  174.8  12524  -64.6  -78.7     13   0.00    304   21.9  343.2  343.2  343.2
  174.5  12535  -64.6  -78.8     13   0.00    304   22.2  343.3  343.4  343.4
  174.2  12545  -64.7  -78.9     13   0.00    303   22.5  343.4  343.4  343.4
  173.8  12559  -64.8  -79.0     12   0.00    303   22.8  343.5  343.6  343.5
  173.5  12573  -64.8  -79.2     12   0.00    303   23.1  343.7  343.7  343.7
  173.1  12586  -64.8  -79.3     12   0.00    303   23.5  343.9  343.9  343.9
  172.8  12595  -64.7  -79.5     12   0.00    303   23.7  344.1  344.2  344.1
  172.5  12607  -64.7  -79.7     11   0.00    303   24.0  344.4  344.4  344.4
  172.1  12619  -64.7  -80.0     10   0.00    304   24.3  344.7  344.7  344.7
  171.8  12630  -64.6  -80.3     10   0.00    304   24.5  345.0  345.0  345.0
  171.5  12643  -64.3  -80.5      9   0.00    305   24.6  345.6  345.6  345.6
  171.2  12656  -64.0  -80.7      9   0.00    306   24.8  346.3  346.3  346.3
  170.9  12665  -63.7  -81.1      8   0.00    306   24.9  346.9  346.9  346.9
  170.6  12675  -62.5  -80.6      7   0.00    307   24.9  349.1  349.1  349.1
  170.3  12686  -61.7  -80.5      6   0.00    308   24.9  350.7  350.7  350.7
  170.1  12694  -61.4  -81.0      6   0.00    309   24.8  351.2  351.2  351.2
  169.8  12702  -61.3  -81.5      5   0.00    310   24.6  351.6  351.6  351.6
  169.6  12710  -61.1  -82.0      5   0.00    310   24.4  352.0  352.0  352.0
  169.3  12720  -61.0  -82.5      4   0.00    311   24.1  352.3  352.4  352.3
  169.0  12730  -61.0  -83.1      4   0.00    311   23.7  352.6  352.6  352.6
  168.7  12744  -60.9  -83.6      4   0.00    311   23.3  353.0  353.0  353.0
  168.4  12756  -60.5  -83.8      3   0.00    310   22.8  353.7  353.8  353.7
  168.0  12765  -59.9  -83.9      3   0.00    310   22.4  355.0  355.0  355.0
  167.7  12778  -59.1  -83.7      3   0.00    309   21.9  356.6  356.6  356.6
  167.3  12798  -58.6  -83.8      3   0.00    308   21.4  357.5  357.5  357.5
  166.9  12810  -58.3  -84.0      2   0.00    307   21.0  358.3  358.3  358.3
  166.5  12828  -58.0  -84.2      2   0.00    307   20.6  359.0  359.1  359.0
  166.1  12839  -57.8  -84.3      2   0.00    306   20.3  359.6  359.6  359.6
  165.7  12856  -57.7  -84.5      2   0.00    305   20.0  360.1  360.1  360.1
  165.3  12874  -57.8  -84.7      2   0.00    305   19.8  360.1  360.1  360.1
  165.0  12884  -57.9  -84.7      2   0.00    304   19.7  360.1  360.2  360.1
  164.7  12892  -58.0  -84.7      2   0.00    304   19.6  360.2  360.2  360.2
  164.5  12902  -58.0  -84.5      2   0.00    304   19.6  360.2  360.3  360.2
  164.2  12912  -58.1  -84.3      2   0.00    305   19.6  360.3  360.3  360.3
  164.0  12921  -58.1  -84.1      2   0.00    305   19.6  360.4  360.4  360.4
  163.7  12931  -58.1  -83.9      2   0.00    306   19.7  360.6  360.6  360.6
  163.4  12943  -58.2  -83.7      2   0.00    306   19.7  360.6  360.6  360.6
  163.2  12952  -58.3  -83.6      3   0.00    307   19.8  360.6  360.7  360.6
  162.9  12964  -58.4  -83.6      3   0.00    307   19.9  360.7  360.7  360.7
  162.6  12978  -58.5  -83.5      3   0.00    307   19.9  360.7  360.7  360.7
  162.2  12988  -58.6  -83.5      3   0.00    307   19.9  360.8  360.8  360.8
  161.9  13001  -58.6  -83.5      3   0.00    307   20.0  360.9  360.9  360.9
  161.6  13014  -58.8  -83.5      3   0.00    307   20.0  360.9  360.9  360.9
  161.3  13026  -58.8  -83.4      3   0.00    307   19.9  360.9  361.0  360.9
  160.9  13039  -58.9  -83.4      3   0.00    306   19.9  361.1  361.1  361.1
  160.6  13050  -58.9  -83.3      3   0.00    306   19.9  361.2  361.2  361.2
  160.3  13068  -59.0  -83.2      3   0.00    305   19.9  361.4  361.4  361.4
  160.0  13079  -59.0  -83.1      3   0.00    305   19.9  361.5  361.5  361.5
  159.7  13088  -59.1  -83.0      3   0.00    304   19.9  361.6  361.6  361.6
  159.4  13100  -59.2  -83.0      3   0.00    303   20.0  361.6  361.6  361.6
  159.1  13111  -59.2  -83.0      3   0.00    303   20.1  361.7  361.7  361.7
  158.8  13122  -59.3  -83.0      3   0.00    302   20.2  361.7  361.8  361.7
  158.6  13132  -59.4  -83.0      3   0.00    302   20.4  361.7  361.7  361.7
  158.3  13141  -59.5  -83.0      3   0.00    301   20.5  361.8  361.8  361.8
  158.0  13153  -59.6  -83.1      3   0.00    301   20.7  361.8  361.8  361.8
  157.7  13165  -59.6  -83.1      3   0.00    301   21.0  362.0  362.0  362.0
  157.4  13180  -59.5  -83.0      3   0.00    301   21.2  362.4  362.4  362.4
  157.1  13191  -59.5  -83.0      3   0.00    300   21.5  362.5  362.5  362.5
  156.8  13201  -59.6  -83.0      3   0.00    301   21.7  362.6  362.6  362.6
  156.6  13212  -59.6  -83.0      3   0.00    301   22.0  362.7  362.7  362.7
  156.3  13221  -59.6  -83.1      3   0.00    301   22.2  362.8  362.8  362.8
  156.1  13232  -59.7  -83.1      3   0.00    301   22.5  362.9  362.9  362.9
  155.8  13242  -59.8  -83.2      3   0.00    302   22.7  362.9  362.9  362.9
  155.6  13252  -59.8  -83.3      3   0.00    302   22.9  363.0  363.0  363.0
  155.3  13262  -59.9  -83.5      3   0.00    303   23.0  363.1  363.1  363.1
  155.1  13270  -59.9  -83.6      3   0.00    303   23.2  363.2  363.3  363.2
  154.9  13280  -59.7  -83.6      3   0.00    304   23.4  363.6  363.6  363.6
  154.7  13287  -59.6  -83.6      3   0.00    305   23.5  364.0  364.0  364.0
  154.4  13296  -59.4  -83.5      3   0.00    305   23.6  364.6  364.6  364.6
  154.2  13308  -59.2  -83.6      3   0.00    306   23.7  364.9  364.9  364.9
  153.9  13318  -59.0  -83.5      3   0.00    307   23.8  365.5  365.5  365.5
  153.7  13326  -58.8  -83.5      3   0.00    308   24.0  366.0  366.0  366.0
  153.5  13338  -58.7  -83.5      3   0.00    308   24.1  366.2  366.3  366.2
  153.2  13348  -58.7  -83.6      3   0.00    309   24.2  366.6  366.6  366.6
  153.0  13357  -58.7  -83.7      3   0.00    310   24.4  366.7  366.7  366.7
  152.7  13368  -58.7  -83.8      3   0.00    311   24.5  366.9  366.9  366.9
  152.5  13377  -58.6  -83.9      3   0.00    311   24.7  367.1  367.1  367.1
  152.3  13386  -58.6  -84.0      2   0.00    312   24.8  367.3  367.3  367.3
  152.1  13394  -58.5  -84.0      2   0.00    313   24.9  367.6  367.6  367.6
  151.8  13403  -58.5  -84.0      2   0.00    313   25.0  367.9  367.9  367.9
  151.6  13414  -58.5  -84.1      2   0.00    314   25.1  368.0  368.0  368.0
  151.3  13425  -58.4  -84.1      2   0.00    314   25.1  368.4  368.4  368.4
  151.1  13434  -58.3  -84.1      2   0.00    315   25.1  368.6  368.6  368.6
  150.9  13444  -58.3  -84.1      2   0.00    315   25.0  368.8  368.8  368.8
  150.6  13454  -58.3  -84.2      2   0.00    315   24.9  368.9  368.9  368.9
  150.4  13464  -58.4  -84.3      2   0.00    315   24.7  369.0  369.0  369.0
  150.2  13473  -58.4  -84.3      2   0.00    315   24.5  369.1  369.1  369.1
  150.0  13480  -58.4  -84.4      2   0.00    315   24.5  369.3  369.3  369.3
  149.9  13483  -58.4  -84.4      2   0.00    315   24.3  369.3  369.3  369.3
  149.7  13495  -58.3  -84.4      2   0.00    315   24.0  369.6  369.6  369.6
  149.4  13505  -58.0  -84.3      2   0.00    315   23.8  370.3  370.4  370.3
  149.2  13513  -57.9  -84.3      2   0.00    314   23.6  370.7  370.7  370.7
  148.9  13525  -57.8  -84.3      2   0.00    314   23.4  371.0  371.0  371.0
  148.7  13536  -57.9  -84.4      2   0.00    313   23.2  371.1  371.1  371.1
  148.4  13546  -57.9  -84.5      2   0.00    312   23.0  371.3  371.3  371.3
  148.2  13558  -57.9  -84.5      2   0.00    312   22.9  371.3  371.4  371.4
  147.9  13568  -57.9  -84.6      2   0.00    311   22.8  371.5  371.6  371.5
  147.7  13579  -57.8  -84.5      2   0.00    310   22.8  371.9  371.9  371.9
  147.4  13590  -57.8  -84.5      2   0.00    309   22.8  372.1  372.2  372.1
  147.1  13604  -57.8  -84.5      2   0.00    309   22.8  372.3  372.4  372.3
  146.8  13619  -57.8  -84.5      2   0.00    308   22.8  372.5  372.5  372.5
  146.5  13629  -57.9  -84.6      2   0.00    307   22.9  372.6  372.6  372.6
  146.2  13642  -58.0  -84.6      2   0.00    307   22.9  372.7  372.8  372.7
  146.0  13652  -58.0  -84.6      2   0.00    306   22.9  372.8  372.8  372.8
  145.7  13662  -58.1  -84.6      2   0.00    306   22.9  372.9  372.9  372.9
  145.5  13672  -58.1  -84.6      2   0.00    306   22.8  372.9  373.0  372.9
  145.2  13683  -58.2  -84.6      2   0.00    306   22.7  373.0  373.0  373.0
  145.0  13694  -58.3  -84.7      2   0.00    306   22.5  373.1  373.1  373.1
  144.8  13703  -58.3  -84.7      2   0.00    306   22.2  373.1  373.1  373.1
  144.6  13712  -58.4  -84.8      2   0.00    306   21.9  373.2  373.2  373.2
  144.3  13724  -58.4  -84.9      2   0.00    306   21.6  373.3  373.3  373.3
  144.1  13733  -58.5  -84.9      2   0.00    306   21.1  373.4  373.4  373.4
  143.8  13742  -58.4  -84.9      2   0.00    306   20.7  373.8  373.8  373.8
  143.5  13757  -58.3  -84.9      2   0.00    306   20.2  374.2  374.2  374.2
  143.2  13772  -58.2  -84.9      2   0.00    305   19.6  374.6  374.6  374.6
  142.9  13787  -58.1  -85.0      2   0.00    305   19.1  374.9  374.9  374.9
  142.6  13799  -57.9  -85.0      2   0.00    305   18.6  375.5  375.5  375.5
  142.4  13811  -57.7  -84.9      2   0.00    305   18.1  376.0  376.1  376.0
  142.1  13820  -57.3  -84.8      2   0.00    304   17.7  376.9  376.9  376.9
  141.9  13830  -57.0  -84.7      2   0.00    304   17.3  377.5  377.5  377.5
  141.7  13840  -56.8  -84.7      2   0.00    304   16.9  378.1  378.1  378.1
  141.4  13851  -56.5  -84.6      2   0.00    303   16.6  378.9  378.9  378.9
  141.2  13860  -56.5  -84.7      2   0.00    302   16.4  379.1  379.1  379.1
  141.0  13870  -56.5  -84.8      2   0.00    302   16.3  379.2  379.3  379.2
  140.7  13881  -56.5  -84.9      2   0.00    301   16.1  379.5  379.5  379.5
  140.5  13892  -56.5  -84.9      2   0.00    300   16.0  379.6  379.6  379.6
  140.2  13905  -56.5  -84.9      2   0.00    300   16.0  379.8  379.8  379.8
  140.0  13918  -56.6  -84.9      2   0.00    299   15.9  379.8  379.8  379.8
  139.7  13930  -56.7  -84.8      2   0.00    298   15.9  379.9  379.9  379.9
  139.5  13940  -56.8  -84.8      2   0.00    298   15.9  379.9  379.9  379.9
  139.2  13950  -56.8  -84.8      2   0.00    297   15.9  380.0  380.0  380.0
  139.0  13960  -56.9  -84.8      2   0.00    297   15.9  380.0  380.0  380.0
  138.8  13969  -57.0  -84.8      2   0.00    296   15.9  380.0  380.0  380.0
  138.6  13978  -57.1  -84.9      2   0.00    296   15.9  380.0  380.0  380.0
  138.4  13987  -57.2  -84.9      2   0.00    296   15.8  380.0  380.0  380.0
  138.2  13997  -57.3  -84.9      2   0.00    296   15.9  380.0  380.0  380.0
  138.0  14006  -57.3  -85.0      2   0.00    296   15.9  380.0  380.0  380.0
